percentCoverage,basisofrecord,country,class,totalSpeciesInCountry,totalSpeciesWith10Images,license
1.17576863681033,PRESERVED_SPECIMEN,Mexico,Insecta,28492,335,non-commercial
1.17145899893504,HUMAN_OBSERVATION,United States,Polychaeta,2817,33,total
1.16786163057137,HUMAN_OBSERVATION,Sweden,Magnoliopsida,13529,158,total
1.16587175410705,PRESERVED_SPECIMEN,Myanmar (Burma),Insecta,1887,22,non-commercial
1.16238112011272,HUMAN_OBSERVATION,Australia,Agaricomycetes,2839,33,open commercial
1.16047010126395,HUMAN_OBSERVATION,Sweden,Magnoliopsida,13529,157,non-commercial
1.15036976170912,HUMAN_OBSERVATION,United States,Sordariomycetes,3651,42,total
1.14942528735632,HUMAN_OBSERVATION,United States,Anthozoa,2958,34,non-commercial
1.14937524489529,PRESERVED_SPECIMEN,South Africa,Insecta,22969,264,non-commercial
1.13461428815782,PRESERVED_SPECIMEN,Indonesia,Magnoliopsida,17539,199,non-commercial
1.13445378151261,PRESERVED_SPECIMEN,Indonesia,Aves,2380,27,open commercial
1.13445378151261,PRESERVED_SPECIMEN,Indonesia,Aves,2380,27,non-commercial
1.12359550561798,PRESERVED_SPECIMEN,Hungary,Magnoliopsida,3204,36,total
1.12298000547795,HUMAN_OBSERVATION,United States,Sordariomycetes,3651,41,non-commercial
1.11796798139701,PRESERVED_SPECIMEN,Peru,Insecta,11181,125,total
1.11338997949018,PRESERVED_SPECIMEN,Uganda,Insecta,3413,38,non-commercial
1.11052353252247,HUMAN_OBSERVATION,France,Arachnida,1891,21,non-commercial
1.11052353252247,HUMAN_OBSERVATION,France,Arachnida,1891,21,total
1.109391124871,HUMAN_OBSERVATION,Norway,Magnoliopsida,3876,43,non-commercial
1.10916520723876,PRESERVED_SPECIMEN,Papua New Guinea,Magnoliopsida,8565,95,open commercial
1.10854503464203,PRESERVED_SPECIMEN,Yemen,Magnoliopsida,2165,24,open commercial
1.10142267094998,PRESERVED_SPECIMEN,Panama,Actinopterygii,2179,24,total
1.08641975308642,PRESERVED_SPECIMEN,Ethiopia,Insecta,2025,22,total
1.08407916299004,PRESERVED_SPECIMEN,Greece,Insecta,7933,86,total
1.08330007412053,PRESERVED_SPECIMEN,Indonesia,Magnoliopsida,17539,190,open commercial
1.07632093933464,HUMAN_OBSERVATION,Hong Kong SAR China,Insecta,2044,22,open commercial
1.07003891050584,PRESERVED_SPECIMEN,Saudi Arabia,Magnoliopsida,2056,22,open commercial
1.06496272630458,HUMAN_OBSERVATION,United States,Polychaeta,2817,30,non-commercial
1.06288751107174,PRESERVED_SPECIMEN,Rwanda,Magnoliopsida,2258,24,total
1.06209150326797,PRESERVED_SPECIMEN,Germany,Liliopsida,2448,26,non-commercial
1.050825648724,PRESERVED_SPECIMEN,Nicaragua,Magnoliopsida,4663,49,non-commercial
1.04952443424073,HUMAN_OBSERVATION,Spain,Gastropoda,3049,32,total
1.0443864229765,PRESERVED_SPECIMEN,Brazil,Aves,2681,28,total
1.04081073678444,PRESERVED_SPECIMEN,Malawi,Insecta,3651,38,total
1.03973264017824,HUMAN_OBSERVATION,United Kingdom,Gastropoda,2693,28,non-commercial
1.03973264017824,HUMAN_OBSERVATION,United Kingdom,Gastropoda,2693,28,total
1.03038309114927,PRESERVED_SPECIMEN,Papua New Guinea,Liliopsida,3785,39,open commercial
1.02603078092343,PRESERVED_SPECIMEN,Brazil,Actinopterygii,5263,54,total
1.02419664575599,PRESERVED_SPECIMEN,Ecuador,Liliopsida,7811,80,open commercial
1.01672679567071,HUMAN_OBSERVATION,Spain,Gastropoda,3049,31,non-commercial
1.01505075253763,PRESERVED_SPECIMEN,Morocco,Insecta,2857,29,non-commercial
1.01335789958544,HUMAN_OBSERVATION,Slovenia,Insecta,2171,22,total
1.01335789958544,HUMAN_OBSERVATION,Slovenia,Insecta,2171,22,non-commercial
1.01046553590761,PRESERVED_SPECIMEN,Venezuela,Insecta,5542,56,non-commercial
1.00413467217956,PRESERVED_SPECIMEN,China,Actinopterygii,3386,34,total
1.00380754586362,PRESERVED_SPECIMEN,Romania,Magnoliopsida,2889,29,total
0.998238402818555,PRESERVED_SPECIMEN,Germany,Arachnida,3406,34,total
0.996346728661574,PRESERVED_SPECIMEN,Australia,Lecanoromycetes,3011,30,total
0.995342308428508,PRESERVED_SPECIMEN,Austria,Insecta,15673,156,total
0.99009900990099,HUMAN_OBSERVATION,Australia,Gastropoda,8888,88,non-commercial
0.987066031313819,PRESERVED_SPECIMEN,Papua New Guinea,Actinopterygii,2938,29,total
0.979740949850548,HUMAN_OBSERVATION,South Africa,Liliopsida,6022,59,open commercial
0.973674720519293,HUMAN_OBSERVATION,Benin,Magnoliopsida,2773,27,total
0.970873786407767,PRESERVED_SPECIMEN,Belize,Magnoliopsida,3193,31,non-commercial
0.968914008881712,HUMAN_OBSERVATION,Russia,Liliopsida,2477,24,total
0.968914008881712,HUMAN_OBSERVATION,Russia,Liliopsida,2477,24,non-commercial
0.967032967032967,PRESERVED_SPECIMEN,Sudan,Magnoliopsida,2275,22,open commercial
0.967032967032967,PRESERVED_SPECIMEN,Sudan,Magnoliopsida,2275,22,non-commercial
0.967032967032967,PRESERVED_SPECIMEN,Sudan,Magnoliopsida,2275,22,total
0.959860383944154,PRESERVED_SPECIMEN,Thailand,Magnoliopsida,8022,77,open commercial
0.956284153005465,PRESERVED_SPECIMEN,Guatemala,Liliopsida,2196,21,non-commercial
0.955734406438632,HUMAN_OBSERVATION,Nigeria,Magnoliopsida,3976,38,total
0.951503990178023,PRESERVED_SPECIMEN,Trinidad & Tobago,Insecta,3258,31,non-commercial
0.944803580308304,PRESERVED_SPECIMEN,Guatemala,Insecta,4022,38,open commercial
0.944548489536683,PRESERVED_SPECIMEN,China,Insecta,12281,116,total
0.932449233319519,PRESERVED_SPECIMEN,Thailand,Insecta,4826,45,total
0.922367409684858,PRESERVED_SPECIMEN,Somalia,Magnoliopsida,2602,24,total
0.922367409684858,PRESERVED_SPECIMEN,Somalia,Magnoliopsida,2602,24,open commercial
0.922367409684858,PRESERVED_SPECIMEN,Somalia,Magnoliopsida,2602,24,non-commercial
0.905868452146514,PRESERVED_SPECIMEN,Malaysia,Actinopterygii,2539,23,total
0.905432595573441,PRESERVED_SPECIMEN,Nigeria,Magnoliopsida,3976,36,non-commercial
0.905432595573441,PRESERVED_SPECIMEN,Nigeria,Magnoliopsida,3976,36,open commercial
0.905118601747815,PRESERVED_SPECIMEN,Hungary,Magnoliopsida,3204,29,non-commercial
0.904419321685509,HUMAN_OBSERVATION,United States,Lecanoromycetes,4865,44,open commercial
0.898054215865625,PRESERVED_SPECIMEN,Austria,Magnoliopsida,6013,54,open commercial
0.89749938103491,PRESERVED_SPECIMEN,Spain,Insecta,16156,145,total
0.892119610110689,HUMAN_OBSERVATION,Australia,Liliopsida,6053,54,open commercial
0.872836719337848,PRESERVED_SPECIMEN,Zimbabwe,Insecta,6645,58,total
0.871571391950782,PRESERVED_SPECIMEN,Papua New Guinea,Insecta,3901,34,open commercial
0.866482867270579,PRESERVED_SPECIMEN,Malaysia,Actinopterygii,2539,22,non-commercial
0.866474116862919,HUMAN_OBSERVATION,Germany,Agaricomycetes,4501,39,non-commercial
0.866474116862919,HUMAN_OBSERVATION,Germany,Agaricomycetes,4501,39,total
0.864074443336657,PRESERVED_SPECIMEN,Germany,Dothideomycetes,3009,26,total
0.864074443336657,PRESERVED_SPECIMEN,Germany,Dothideomycetes,3009,26,non-commercial
0.858516483516484,HUMAN_OBSERVATION,Mexico,Malacostraca,2912,25,total
0.858516483516484,HUMAN_OBSERVATION,Mexico,Malacostraca,2912,25,non-commercial
0.849692352768825,PRESERVED_SPECIMEN,Uganda,Insecta,3413,29,open commercial
0.845599749451926,PRESERVED_SPECIMEN,Belize,Magnoliopsida,3193,27,open commercial
0.842738901429646,PRESERVED_SPECIMEN,Zimbabwe,Insecta,6645,56,non-commercial
0.837026095519449,PRESERVED_SPECIMEN,Chile,Insecta,4062,34,open commercial
0.82815734989648,PRESERVED_SPECIMEN,Madagascar,Gastropoda,2898,24,total
0.827097282394644,PRESERVED_SPECIMEN,Malaysia,Actinopterygii,2539,21,open commercial
0.816421740144623,PRESERVED_SPECIMEN,Bulgaria,Insecta,4287,35,total
0.808843354003775,PRESERVED_SPECIMEN,Mozambique,Insecta,3709,30,non-commercial
0.807265388496468,HUMAN_OBSERVATION,Mexico,Gastropoda,5946,48,total
0.806057645334636,HUMAN_OBSERVATION,Costa Rica,Liliopsida,4094,33,total
0.806057645334636,HUMAN_OBSERVATION,Costa Rica,Liliopsida,4094,33,non-commercial
0.800237107291049,PRESERVED_SPECIMEN,Guatemala,Magnoliopsida,6748,54,non-commercial
0.798829882988299,PRESERVED_SPECIMEN,Australia,Gastropoda,8888,71,total
0.796864794252123,PRESERVED_SPECIMEN,Ecuador,Insecta,7655,61,non-commercial
0.796123226029768,PRESERVED_SPECIMEN,Romania,Magnoliopsida,2889,23,non-commercial
0.793563319739888,PRESERVED_SPECIMEN,Congo - Kinshasa,Magnoliopsida,9073,72,non-commercial
0.790447359569458,HUMAN_OBSERVATION,Mexico,Gastropoda,5946,47,non-commercial
0.78284547311096,PRESERVED_SPECIMEN,Papua New Guinea,Actinopterygii,2938,23,non-commercial
0.779691749773345,PRESERVED_SPECIMEN,Portugal,Insecta,5515,43,total
0.776945459047855,HUMAN_OBSERVATION,Australia,Insecta,32306,251,open commercial
0.774299835255354,PRESERVED_SPECIMEN,New Zealand,Insecta,6070,47,total
0.771519894191557,PRESERVED_SPECIMEN,Congo - Kinshasa,Magnoliopsida,9073,70,open commercial
0.765127053207918,HUMAN_OBSERVATION,Mexico,Insecta,28492,218,open commercial
0.760324866079143,HUMAN_OBSERVATION,Greece,Magnoliopsida,5787,44,non-commercial
0.760324866079143,HUMAN_OBSERVATION,Greece,Magnoliopsida,5787,44,total
0.758873929008568,HUMAN_OBSERVATION,United Kingdom,Agaricomycetes,4085,31,total
0.758873929008568,HUMAN_OBSERVATION,United Kingdom,Agaricomycetes,4085,31,non-commercial
0.752651385562778,PRESERVED_SPECIMEN,Estonia,Agaricomycetes,2923,22,total
0.752651385562778,PRESERVED_SPECIMEN,Estonia,Agaricomycetes,2923,22,non-commercial
0.747724317295189,PRESERVED_SPECIMEN,Nicaragua,Insecta,3076,23,total
0.743392070484581,PRESERVED_SPECIMEN,Germany,Magnoliopsida,10896,81,open commercial
0.742574257425743,PRESERVED_SPECIMEN,Australia,Gastropoda,8888,66,non-commercial
0.734214390602056,PRESERVED_SPECIMEN,Panama,Insecta,8172,60,open commercial
0.733998825601879,HUMAN_OBSERVATION,Germany,Arachnida,3406,25,total
0.733998825601879,HUMAN_OBSERVATION,Germany,Arachnida,3406,25,non-commercial
0.733720574747784,PRESERVED_SPECIMEN,Uganda,Magnoliopsida,3271,24,total
0.733720574747784,PRESERVED_SPECIMEN,Uganda,Magnoliopsida,3271,24,non-commercial
0.733720574747784,PRESERVED_SPECIMEN,Uganda,Magnoliopsida,3271,24,open commercial
0.732779677576942,PRESERVED_SPECIMEN,Costa Rica,Liliopsida,4094,30,open commercial
0.726312314295147,PRESERVED_SPECIMEN,Brazil,Lecanoromycetes,3029,22,total
0.72202166064982,PRESERVED_SPECIMEN,Brazil,Actinopterygii,5263,38,non-commercial
0.708800945067927,PRESERVED_SPECIMEN,China,Actinopterygii,3386,24,non-commercial
0.708800945067927,PRESERVED_SPECIMEN,China,Actinopterygii,3386,24,open commercial
0.707427993936331,PRESERVED_SPECIMEN,New Caledonia,Gastropoda,3958,28,total
0.705645161290323,PRESERVED_SPECIMEN,Iran,Insecta,2976,21,non-commercial
0.70382129059404,HUMAN_OBSERVATION,Mexico,Magnoliopsida,26143,184,open commercial
0.694444444444444,HUMAN_OBSERVATION,Gabon,Magnoliopsida,4608,32,total
0.693036940176528,PRESERVED_SPECIMEN,Italy,Insecta,15295,106,total
0.687222526302986,HUMAN_OBSERVATION,Netherlands,Insecta,16443,113,total
0.681140911025969,HUMAN_OBSERVATION,Netherlands,Insecta,16443,112,non-commercial
0.679897096655641,PRESERVED_SPECIMEN,Australia,Actinopterygii,5442,37,total
0.679163270850312,HUMAN_OBSERVATION,Colombia,Magnoliopsida,22086,150,total
0.679163270850312,HUMAN_OBSERVATION,Colombia,Magnoliopsida,22086,150,non-commercial
0.678925035360679,PRESERVED_SPECIMEN,Ghana,Magnoliopsida,3535,24,total
0.678696901948259,PRESERVED_SPECIMEN,France,Insecta,25048,170,total
0.67369654364382,HUMAN_OBSERVATION,Croatia,Insecta,3414,23,total
0.671560206153366,HUMAN_OBSERVATION,Switzerland,Insecta,6403,43,total
0.671315570358035,HUMAN_OBSERVATION,South Africa,Magnoliopsida,19216,129,open commercial
0.667698070189724,HUMAN_OBSERVATION,China,Insecta,12281,82,total
0.666551246537396,PRESERVED_SPECIMEN,Germany,Insecta,23104,154,non-commercial
0.665124349334876,HUMAN_OBSERVATION,Italy,Gastropoda,3458,23,total
0.664920411041709,HUMAN_OBSERVATION,Australia,Arachnida,4963,33,non-commercial
0.655489726459095,PRESERVED_SPECIMEN,Greece,Insecta,7933,52,non-commercial
0.654502181673939,PRESERVED_SPECIMEN,Honduras,Magnoliopsida,5042,33,non-commercial
0.652565256525653,PRESERVED_SPECIMEN,Australia,Gastropoda,8888,58,open commercial
0.647909020887137,HUMAN_OBSERVATION,Australia,Magnoliopsida,22071,143,open commercial
0.644567219152855,PRESERVED_SPECIMEN,Trinidad & Tobago,Insecta,3258,21,open commercial
0.643362642075917,PRESERVED_SPECIMEN,Nicaragua,Magnoliopsida,4663,30,open commercial
0.641096496076047,PRESERVED_SPECIMEN,United States,Gastropoda,18094,116,total
0.640324847727628,HUMAN_OBSERVATION,Switzerland,Insecta,6403,41,non-commercial
0.622347949080622,PRESERVED_SPECIMEN,Ghana,Magnoliopsida,3535,22,non-commercial
0.622347949080622,PRESERVED_SPECIMEN,Ghana,Magnoliopsida,3535,22,open commercial
0.618842113834378,HUMAN_OBSERVATION,China,Insecta,12281,76,non-commercial
0.615114235500879,PRESERVED_SPECIMEN,Croatia,Insecta,3414,21,non-commercial
0.615114235500879,HUMAN_OBSERVATION,Croatia,Insecta,3414,21,non-commercial
0.613405146618791,HUMAN_OBSERVATION,United States,Malacostraca,6684,41,open commercial
0.612518343648312,HUMAN_OBSERVATION,Austria,Insecta,15673,96,total
0.60984679458575,HUMAN_OBSERVATION,United States,Actinopterygii,6723,41,open commercial
0.60984679458575,PRESERVED_SPECIMEN,United States,Actinopterygii,6723,41,open commercial
0.607566970450152,PRESERVED_SPECIMEN,Mexico,Actinopterygii,3621,22,total
0.60595567867036,PRESERVED_SPECIMEN,Germany,Insecta,23104,140,open commercial
0.600937054389896,PRESERVED_SPECIMEN,India,Insecta,9818,59,open commercial
0.597768331562168,HUMAN_OBSERVATION,Belgium,Insecta,7528,45,total
0.593031875463306,PRESERVED_SPECIMEN,Bolivia,Insecta,5396,32,non-commercial
0.588895120583287,PRESERVED_SPECIMEN,Sri Lanka,Insecta,3566,21,open commercial
0.576036866359447,HUMAN_OBSERVATION,Czechia,Insecta,5208,30,total
0.574235947170293,HUMAN_OBSERVATION,Austria,Insecta,15673,90,non-commercial
0.571200850159405,HUMAN_OBSERVATION,Belgium,Insecta,7528,43,non-commercial
0.561009817671809,PRESERVED_SPECIMEN,Tanzania,Insecta,5704,32,open commercial
0.560131795716639,PRESERVED_SPECIMEN,New Zealand,Insecta,6070,34,non-commercial
0.557620817843866,PRESERVED_SPECIMEN,Bhutan,Magnoliopsida,4842,27,total
0.557620817843866,PRESERVED_SPECIMEN,Bhutan,Magnoliopsida,4842,27,non-commercial
0.554607508532423,HUMAN_OBSERVATION,Japan,Magnoliopsida,7032,39,total
0.554607508532423,HUMAN_OBSERVATION,Japan,Magnoliopsida,7032,39,non-commercial
0.550505697093842,HUMAN_OBSERVATION,Ecuador,Liliopsida,7811,43,total
0.550505697093842,HUMAN_OBSERVATION,Ecuador,Liliopsida,7811,43,non-commercial
0.548595758617866,HUMAN_OBSERVATION,Indonesia,Insecta,12213,67,non-commercial
0.548595758617866,HUMAN_OBSERVATION,Indonesia,Insecta,12213,67,total
0.544365813826892,PRESERVED_SPECIMEN,United States,Mammalia,5511,30,non-commercial
0.543044242133845,HUMAN_OBSERVATION,Australia,Malacostraca,6261,34,total
0.538748445917944,PRESERVED_SPECIMEN,Thailand,Insecta,4826,26,non-commercial
0.537634408602151,HUMAN_OBSERVATION,Czechia,Insecta,5208,28,non-commercial
0.533617929562433,PRESERVED_SPECIMEN,NA,Aves,5622,30,total
0.510156757258139,HUMAN_OBSERVATION,Colombia,Insecta,10781,55,total
0.507655776631458,PRESERVED_SPECIMEN,Indonesia,Insecta,12213,62,open commercial
0.503852993479549,PRESERVED_SPECIMEN,Guatemala,Magnoliopsida,6748,34,open commercial
0.499119201409278,PRESERVED_SPECIMEN,New Zealand,Magnoliopsida,6812,34,non-commercial
0.496950530833522,PRESERVED_SPECIMEN,Mozambique,Magnoliopsida,4427,22,non-commercial
0.496950530833522,PRESERVED_SPECIMEN,Mozambique,Magnoliopsida,4427,22,open commercial
0.492065444704146,PRESERVED_SPECIMEN,Taiwan,Insecta,8129,40,non-commercial
0.491605602448752,HUMAN_OBSERVATION,Colombia,Insecta,10781,53,non-commercial
0.48443922489724,PRESERVED_SPECIMEN,New Zealand,Magnoliopsida,6812,33,open commercial
0.484148055598938,PRESERVED_SPECIMEN,Switzerland,Insecta,6403,31,total
0.482962167963509,PRESERVED_SPECIMEN,Peru,Insecta,11181,54,non-commercial
0.482288375187095,HUMAN_OBSERVATION,Austria,Magnoliopsida,6013,29,total
0.476947535771065,PRESERVED_SPECIMEN,Philippines,Insecta,6290,30,open commercial
0.476001586671956,PRESERVED_SPECIMEN,Honduras,Magnoliopsida,5042,24,open commercial
0.472274244768341,PRESERVED_SPECIMEN,China,Insecta,12281,58,non-commercial
0.470413468680366,PRESERVED_SPECIMEN,Spain,Insecta,16156,76,non-commercial
0.466511162945685,HUMAN_OBSERVATION,South Korea,Insecta,6002,28,open commercial
0.465657741559953,HUMAN_OBSERVATION,Austria,Magnoliopsida,6013,28,non-commercial
0.460122699386503,PRESERVED_SPECIMEN,United States,Cephalopoda,4564,21,total
0.458715596330275,HUMAN_OBSERVATION,United States,Gastropoda,18094,83,open commercial
0.443534629819174,PRESERVED_SPECIMEN,Turkey,Insecta,5862,26,total
0.443501735441574,PRESERVED_SPECIMEN,Indonesia,Actinopterygii,5186,23,total
0.442416701230471,HUMAN_OBSERVATION,United States,Bivalvia,7233,32,open commercial
0.437818009702994,HUMAN_OBSERVATION,Colombia,Liliopsida,8451,37,total
0.437818009702994,HUMAN_OBSERVATION,Colombia,Liliopsida,8451,37,non-commercial
0.424197713021025,HUMAN_OBSERVATION,Belgium,Magnoliopsida,10844,46,non-commercial
0.424197713021025,HUMAN_OBSERVATION,Belgium,Magnoliopsida,10844,46,total
0.42328887469052,HUMAN_OBSERVATION,Canada,Insecta,25042,106,open commercial
0.420757363253857,HUMAN_OBSERVATION,Tanzania,Insecta,5704,24,total
0.413925641215167,PRESERVED_SPECIMEN,Sweden,Magnoliopsida,13529,56,open commercial
0.411899313501144,PRESERVED_SPECIMEN,Italy,Insecta,15295,63,non-commercial
0.411861614497529,PRESERVED_SPECIMEN,New Zealand,Insecta,6070,25,open commercial
0.403949730700179,PRESERVED_SPECIMEN,United States,Malacostraca,6684,27,non-commercial
0.403225806451613,PRESERVED_SPECIMEN,France,Insecta,25048,101,non-commercial
0.393841747225206,PRESERVED_SPECIMEN,Nepal,Magnoliopsida,5586,22,open commercial
0.388988629563136,PRESERVED_SPECIMEN,United States,Malacostraca,6684,26,open commercial
0.385694249649369,HUMAN_OBSERVATION,Tanzania,Insecta,5704,22,non-commercial
0.383325347388596,HUMAN_OBSERVATION,Australia,Malacostraca,6261,24,non-commercial
0.381315538608198,PRESERVED_SPECIMEN,Philippines,Gastropoda,7343,28,total
0.380779691749773,PRESERVED_SPECIMEN,Portugal,Insecta,5515,21,non-commercial
0.379087032064445,HUMAN_OBSERVATION,Chile,Magnoliopsida,6331,24,non-commercial
0.379087032064445,HUMAN_OBSERVATION,Chile,Magnoliopsida,6331,24,total
0.379053769479152,PRESERVED_SPECIMEN,Mexico,Insecta,28492,108,open commercial
0.375298532923917,PRESERVED_SPECIMEN,Turkey,Insecta,5862,22,non-commercial
0.37037037037037,PRESERVED_SPECIMEN,Japan,Insecta,17550,65,total
0.357495069033531,HUMAN_OBSERVATION,Argentina,Insecta,8112,29,non-commercial
0.357495069033531,HUMAN_OBSERVATION,Argentina,Insecta,8112,29,total
0.351699882766706,HUMAN_OBSERVATION,France,Gastropoda,7677,27,total
0.351699882766706,HUMAN_OBSERVATION,France,Gastropoda,7677,27,non-commercial
0.345821325648415,HUMAN_OBSERVATION,Netherlands,Magnoliopsida,6940,24,non-commercial
0.345821325648415,HUMAN_OBSERVATION,Netherlands,Magnoliopsida,6940,24,total
0.324494245297369,PRESERVED_SPECIMEN,Costa Rica,Insecta,19723,64,open commercial
0.320548248038024,HUMAN_OBSERVATION,Brazil,Insecta,27141,87,total
0.316863785416897,HUMAN_OBSERVATION,Brazil,Insecta,27141,86,non-commercial
0.296589223924864,HUMAN_OBSERVATION,Malaysia,Magnoliopsida,12138,36,non-commercial
0.296589223924864,HUMAN_OBSERVATION,Malaysia,Magnoliopsida,12138,36,total
0.295770482105886,PRESERVED_SPECIMEN,NA,Liliopsida,13524,40,total
0.29107254706901,PRESERVED_SPECIMEN,Brazil,Insecta,27141,79,open commercial
0.284033272469061,PRESERVED_SPECIMEN,Poland,Insecta,9858,28,total
0.273792019469655,HUMAN_OBSERVATION,Costa Rica,Insecta,19723,54,total
0.273792019469655,HUMAN_OBSERVATION,Costa Rica,Insecta,19723,54,non-commercial
0.267486426061961,PRESERVED_SPECIMEN,France,Insecta,25048,67,open commercial
0.258334358469676,HUMAN_OBSERVATION,Taiwan,Insecta,8129,21,open commercial
0.252514258348208,PRESERVED_SPECIMEN,South Africa,Insecta,22969,58,open commercial
0.247586036147561,HUMAN_OBSERVATION,Spain,Insecta,16156,40,open commercial
0.235206734340183,PRESERVED_SPECIMEN,Spain,Insecta,16156,38,open commercial
0.229297116147808,HUMAN_OBSERVATION,Argentina,Magnoliopsida,11339,26,total
0.229297116147808,HUMAN_OBSERVATION,Argentina,Magnoliopsida,11339,26,non-commercial
0.21977341670278,PRESERVED_SPECIMEN,Australia,Insecta,32306,71,open commercial
0.217837543462779,HUMAN_OBSERVATION,Sweden,Insecta,23871,52,total
0.21389284986759,HUMAN_OBSERVATION,India,Insecta,9818,21,open commercial
0.213648359934649,HUMAN_OBSERVATION,Sweden,Insecta,23871,51,non-commercial
0.210826210826211,PRESERVED_SPECIMEN,Japan,Insecta,17550,37,non-commercial
0.205128205128205,HUMAN_OBSERVATION,Japan,Insecta,17550,36,non-commercial
0.205128205128205,HUMAN_OBSERVATION,Japan,Insecta,17550,36,total
0.201731942530998,HUMAN_OBSERVATION,Peru,Magnoliopsida,20324,41,non-commercial
0.201731942530998,HUMAN_OBSERVATION,Peru,Magnoliopsida,20324,41,total
0.198960981540842,PRESERVED_SPECIMEN,United States,Gastropoda,18094,36,non-commercial
0.195840086439762,HUMAN_OBSERVATION,Ecuador,Magnoliopsida,14808,29,total
0.195840086439762,HUMAN_OBSERVATION,Ecuador,Magnoliopsida,14808,29,non-commercial
0.195423825421383,PRESERVED_SPECIMEN,China,Insecta,12281,24,open commercial
0.191011894298939,PRESERVED_SPECIMEN,United States,Insecta,85335,163,open commercial
0.182448458310527,PRESERVED_SPECIMEN,Netherlands,Insecta,16443,30,non-commercial
0.182448458310527,PRESERVED_SPECIMEN,Netherlands,Insecta,16443,30,total
0.1634521085322,PRESERVED_SPECIMEN,Italy,Insecta,15295,25,open commercial
